Wind direction at 10m (deg),Wind speed at 10m (knots),Temperature at 2m (deg C),Rainfall mm/hr,ID,Valid time
110,12,12.2,,AAA,03:00 20-Jun-2018 UTC
120,11,12.0,,AAA,02:00 20-Jun-2018 UTC
110,10,11.9,0.0,AAA,01:00 20-Jun-2018 UTC
110,14,12.0,0.0,AAA,00:00 20-Jun-2018 UTC
120,12,12.0,0.0,AAA,23:00 19-Jun-2018 UTC
130,09,11.7,0.0,AAA,22:00 19-Jun-2018 UTC
120,10,11.6,0.0,AAA,21:00 19-Jun-2018 UTC
120,11,11.5,0.0,AAA,20:00 19-Jun-2018 UTC
120,10,11.4,0.0,AAA,19:00 19-Jun-2018 UTC
110,09,11.1,0.8,AAA,18:00 19-Jun-2018 UTC
120,12,11.9,0.0,AAA,17:00 19-Jun-2018 UTC
110,12,11.9,0.0,AAA,16:00 19-Jun-2018 UTC
110,09,11.8,0.0,AAA,15:00 19-Jun-2018 UTC
110,08,11.7,0.0,AAA,14:00 19-Jun-2018 UTC
110,08,12.0,0.0,AAA,13:00 19-Jun-2018 UTC
120,05,11.9,0.0,AAA,12:00 19-Jun-2018 UTC
120,04,12.0,0.0,AAA,11:00 19-Jun-2018 UTC
110,06,12.4,0.0,AAA,10:00 19-Jun-2018 UTC
060,04,12.4,0.0,AAA,09:00 19-Jun-2018 UTC
080,04,13.3,0.0,AAA,08:00 19-Jun-2018 UTC
140,03,13.2,0.0,AAA,07:00 19-Jun-2018 UTC
060,01,13.0,0.0,AAA,06:00 19-Jun-2018 UTC
160,03,13.1,10.6,AAA,05:00 19-Jun-2018 UTC
110,05,15.0,0.0,AAA,04:00 19-Jun-2018 UTC
200,04,16.1,0.0,AAA,03:00 19-Jun-2018 UTC
190,02,16.1,0.0,AAA,02:00 19-Jun-2018 UTC
150,02,17.0,0.0,AAA,01:00 19-Jun-2018 UTC
290,04,16.6,0.0,AAA,00:00 19-Jun-2018 UTC
360,05,16.0,0.0,AAA,23:00 18-Jun-2018 UTC
340,06,14.2,0.0,AAA,22:00 18-Jun-2018 UTC
350,05,12.8,0.0,AAA,21:00 18-Jun-2018 UTC
030,04,12.0,0.2,AAA,20:00 18-Jun-2018 UTC
350,06,12.7,0.0,AAA,19:00 18-Jun-2018 UTC
010,04,12.2,0.8,AAA,18:00 18-Jun-2018 UTC
010,06,12.6,0.6,AAA,17:00 18-Jun-2018 UTC
360,06,13.2,0.2,AAA,16:00 18-Jun-2018 UTC
350,07,12.8,0.6,AAA,15:00 18-Jun-2018 UTC
350,09,12.8,0.0,AAA,14:00 18-Jun-2018 UTC
320,09,13.1,0.0,AAA,13:00 18-Jun-2018 UTC
360,08,13.8,0.0,AAA,12:00 18-Jun-2018 UTC
340,09,14.0,0.0,AAA,11:00 18-Jun-2018 UTC
330,08,13.2,0.0,AAA,10:00 18-Jun-2018 UTC
340,07,13.3,0.0,AAA,09:00 18-Jun-2018 UTC
340,06,14.5,0.0,AAA,08:00 18-Jun-2018 UTC
320,09,14.6,0.0,AAA,07:00 18-Jun-2018 UTC
300,09,15.5,0.0,AAA,06:00 18-Jun-2018 UTC
300,11,16.2,0.0,AAA,05:00 18-Jun-2018 UTC
300,16,17.2,0.0,AAA,04:00 18-Jun-2018 UTC
310,17,17.8,0.0,AAA,03:00 18-Jun-2018 UTC
360,13,17.3,0.2,AAA,02:00 18-Jun-2018 UTC
020,12,18.0,0.0,AAA,01:00 18-Jun-2018 UTC
020,09,15.5,0.4,AAA,00:00 18-Jun-2018 UTC
020,09,16.0,0.0,AAA,23:00 17-Jun-2018 UTC
010,11,15.8,0.0,AAA,22:00 17-Jun-2018 UTC
030,10,14.7,0.0,AAA,21:00 17-Jun-2018 UTC
010,09,13.9,0.0,AAA,20:00 17-Jun-2018 UTC
360,04,12.5,0.0,AAA,19:00 17-Jun-2018 UTC
060,05,11.8,0.0,AAA,18:00 17-Jun-2018 UTC
090,03,12.1,0.0,AAA,17:00 17-Jun-2018 UTC
060,06,12.1,0.0,AAA,16:00 17-Jun-2018 UTC
040,05,12.6,0.0,AAA,15:00 17-Jun-2018 UTC
010,05,12.4,0.0,AAA,14:00 17-Jun-2018 UTC
090,01,11.2,0.0,AAA,13:00 17-Jun-2018 UTC
100,03,10.8,0.0,AAA,12:00 17-Jun-2018 UTC
020,04,10.6,0.0,AAA,11:00 17-Jun-2018 UTC
040,06,11.7,0.0,AAA,10:00 17-Jun-2018 UTC
030,03,11.8,0.0,AAA,09:00 17-Jun-2018 UTC
050,02,11.7,0.0,AAA,08:00 17-Jun-2018 UTC
310,03,13.4,0.0,AAA,07:00 17-Jun-2018 UTC
330,04,12.7,0.0,AAA,06:00 17-Jun-2018 UTC
300,04,14.1,0.0,AAA,05:00 17-Jun-2018 UTC
280,08,16.0,0.0,AAA,04:00 17-Jun-2018 UTC
280,08,15.9,0.0,AAA,03:00 17-Jun-2018 UTC
260,09,15.7,0.0,AAA,02:00 17-Jun-2018 UTC
260,11,16.6,0.0,AAA,01:00 17-Jun-2018 UTC
250,08,16.4,0.0,AAA,00:00 17-Jun-2018 UTC
250,09,15.8,0.0,AAA,23:00 16-Jun-2018 UTC
290,06,14.7,0.0,AAA,22:00 16-Jun-2018 UTC
320,06,13.9,0.0,AAA,21:00 16-Jun-2018 UTC
360,05,11.1,0.0,AAA,20:00 16-Jun-2018 UTC
260,09,12.7,0.0,AAA,19:00 16-Jun-2018 UTC
290,05,13.1,0.0,AAA,18:00 16-Jun-2018 UTC
260,07,13.6,0.0,AAA,17:00 16-Jun-2018 UTC
260,11,14.4,0.0,AAA,16:00 16-Jun-2018 UTC
260,11,14.8,0.0,AAA,15:00 16-Jun-2018 UTC
270,10,15.3,0.0,AAA,14:00 16-Jun-2018 UTC
280,12,15.2,0.0,AAA,13:00 16-Jun-2018 UTC
340,05,13.9,0.0,AAA,12:00 16-Jun-2018 UTC
360,04,14.6,0.0,AAA,11:00 16-Jun-2018 UTC
320,09,15.1,4.4,AAA,10:00 16-Jun-2018 UTC
360,04,15.2,1.4,AAA,09:00 16-Jun-2018 UTC
020,04,14.7,0.0,AAA,08:00 16-Jun-2018 UTC
010,05,14.9,0.0,AAA,07:00 16-Jun-2018 UTC
340,05,15.7,0.0,AAA,06:00 16-Jun-2018 UTC
300,08,16.8,0.0,AAA,05:00 16-Jun-2018 UTC
300,08,17.3,0.0,AAA,04:00 16-Jun-2018 UTC
290,10,17.7,0.0,AAA,03:00 16-Jun-2018 UTC
290,10,18.3,0.0,AAA,02:00 16-Jun-2018 UTC
290,07,17.9,0.0,AAA,01:00 16-Jun-2018 UTC
290,10,17.1,0.0,AAA,00:00 16-Jun-2018 UTC
330,07,16.8,0.0,AAA,23:00 15-Jun-2018 UTC
330,07,15.1,0.0,AAA,22:00 15-Jun-2018 UTC
340,06,14.0,0.0,AAA,21:00 15-Jun-2018 UTC
030,03,11.5,0.0,AAA,20:00 15-Jun-2018 UTC
010,04,10.0,0.2,AAA,19:00 15-Jun-2018 UTC
030,04,10.9,0.0,AAA,18:00 15-Jun-2018 UTC
350,04,10.8,0.0,AAA,17:00 15-Jun-2018 UTC
360,04,11.3,0.0,AAA,16:00 15-Jun-2018 UTC
010,03,10.9,0.0,AAA,15:00 15-Jun-2018 UTC
320,06,12.6,0.0,AAA,14:00 15-Jun-2018 UTC
340,05,12.3,0.0,AAA,13:00 15-Jun-2018 UTC
330,06,14.0,0.0,AAA,12:00 15-Jun-2018 UTC
340,06,13.5,0.0,AAA,11:00 15-Jun-2018 UTC
340,06,14.2,0.0,AAA,10:00 15-Jun-2018 UTC
350,06,14.4,0.0,AAA,09:00 15-Jun-2018 UTC
330,04,14.4,0.2,AAA,08:00 15-Jun-2018 UTC
300,04,14.5,2.8,AAA,07:00 15-Jun-2018 UTC
280,04,15.1,1.0,AAA,06:00 15-Jun-2018 UTC
300,07,15.8,0.4,AAA,05:00 15-Jun-2018 UTC
300,08,16.1,0.0,AAA,04:00 15-Jun-2018 UTC
310,09,16.6,0.0,AAA,03:00 15-Jun-2018 UTC
290,08,17.1,0.0,AAA,02:00 15-Jun-2018 UTC
290,06,16.8,0.0,AAA,01:00 15-Jun-2018 UTC
290,05,16.6,0.0,AAA,00:00 15-Jun-2018 UTC
360,02,15.2,0.0,AAA,23:00 14-Jun-2018 UTC
010,04,13.3,0.0,AAA,22:00 14-Jun-2018 UTC
350,03,11.9,0.0,AAA,21:00 14-Jun-2018 UTC
020,03,10.3,0.0,AAA,20:00 14-Jun-2018 UTC
020,03,9.1,0.0,AAA,19:00 14-Jun-2018 UTC
020,04,9.1,0.0,AAA,18:00 14-Jun-2018 UTC
360,03,8.3,0.0,AAA,17:00 14-Jun-2018 UTC
020,02,8.7,0.0,AAA,16:00 14-Jun-2018 UTC
030,03,9.0,0.0,AAA,15:00 14-Jun-2018 UTC
050,03,9.3,0.0,AAA,14:00 14-Jun-2018 UTC
330,03,10.0,0.0,AAA,13:00 14-Jun-2018 UTC
330,04,10.0,0.0,AAA,12:00 14-Jun-2018 UTC
330,03,10.3,0.0,AAA,11:00 14-Jun-2018 UTC
290,03,10.8,0.0,AAA,10:00 14-Jun-2018 UTC
270,06,12.0,0.0,AAA,09:00 14-Jun-2018 UTC
250,06,10.9,0.0,AAA,08:00 14-Jun-2018 UTC
240,07,11.3,0.0,AAA,07:00 14-Jun-2018 UTC
250,06,11.3,0.0,AAA,06:00 14-Jun-2018 UTC
240,07,13.8,0.0,AAA,05:00 14-Jun-2018 UTC
240,11,14.7,0.0,AAA,04:00 14-Jun-2018 UTC
230,11,15.2,0.0,AAA,03:00 14-Jun-2018 UTC
230,10,15.8,0.0,AAA,02:00 14-Jun-2018 UTC
220,09,15.8,0.0,AAA,01:00 14-Jun-2018 UTC
230,10,15.8,0.0,AAA,00:00 14-Jun-2018 UTC
240,10,15.5,0.0,AAA,23:00 13-Jun-2018 UTC
240,07,14.8,0.0,AAA,22:00 13-Jun-2018 UTC
230,04,13.4,0.0,AAA,21:00 13-Jun-2018 UTC
250,07,12.6,0.2,AAA,20:00 13-Jun-2018 UTC
260,08,11.7,0.0,AAA,19:00 13-Jun-2018 UTC
250,07,10.8,0.0,AAA,18:00 13-Jun-2018 UTC
260,05,10.9,0.0,AAA,17:00 13-Jun-2018 UTC
320,04,11.5,0.0,AAA,16:00 13-Jun-2018 UTC
270,08,12.2,1.0,AAA,15:00 13-Jun-2018 UTC
320,05,12.2,0.0,AAA,14:00 13-Jun-2018 UTC
350,04,10.9,0.0,AAA,13:00 13-Jun-2018 UTC
330,04,11.9,0.0,AAA,12:00 13-Jun-2018 UTC
340,05,11.5,0.0,AAA,11:00 13-Jun-2018 UTC
290,04,12.2,0.0,AAA,10:00 13-Jun-2018 UTC
300,06,12.5,0.0,AAA,09:00 13-Jun-2018 UTC
310,04,13.0,0.0,AAA,08:00 13-Jun-2018 UTC
290,05,13.2,0.0,AAA,07:00 13-Jun-2018 UTC
300,06,13.1,0.0,AAA,06:00 13-Jun-2018 UTC
260,07,13.5,0.0,AAA,05:00 13-Jun-2018 UTC
280,10,14.8,0.0,AAA,04:00 13-Jun-2018 UTC
270,10,15.1,1.0,AAA,03:00 13-Jun-2018 UTC
250,10,14.4,0.0,AAA,02:00 13-Jun-2018 UTC
270,10,16.0,0.0,AAA,01:00 13-Jun-2018 UTC
280,12,15.3,0.0,AAA,00:00 13-Jun-2018 UTC
270,11,15.2,0.0,AAA,23:00 12-Jun-2018 UTC
280,08,14.5,0.0,AAA,22:00 12-Jun-2018 UTC
300,07,13.0,0.0,AAA,21:00 12-Jun-2018 UTC
260,12,12.9,0.0,AAA,20:00 12-Jun-2018 UTC
260,13,12.8,0.0,AAA,19:00 12-Jun-2018 UTC
270,11,13.1,0.0,AAA,18:00 12-Jun-2018 UTC
290,07,13.2,0.2,AAA,17:00 12-Jun-2018 UTC
290,10,13.4,0.0,AAA,16:00 12-Jun-2018 UTC
310,08,13.6,0.0,AAA,15:00 12-Jun-2018 UTC
310,10,13.7,0.0,AAA,14:00 12-Jun-2018 UTC
310,12,13.8,0.0,AAA,13:00 12-Jun-2018 UTC
330,12,13.8,0.0,AAA,12:00 12-Jun-2018 UTC
320,12,13.8,0.0,AAA,11:00 12-Jun-2018 UTC
330,11,13.7,0.0,AAA,10:00 12-Jun-2018 UTC
330,11,13.8,0.0,AAA,09:00 12-Jun-2018 UTC
310,14,13.9,0.0,AAA,08:00 12-Jun-2018 UTC
310,13,13.7,0.0,AAA,07:00 12-Jun-2018 UTC
300,10,13.6,0.2,AAA,06:00 12-Jun-2018 UTC
320,09,13.7,0.0,AAA,05:00 12-Jun-2018 UTC
300,11,13.9,0.0,AAA,04:00 12-Jun-2018 UTC
280,14,14.5,0.0,AAA,03:00 12-Jun-2018 UTC
260,14,14.8,0.0,AAA,02:00 12-Jun-2018 UTC
240,14,13.4,0.8,AAA,01:00 12-Jun-2018 UTC
250,18,13.2,0.0,AAA,00:00 12-Jun-2018 UTC
250,19,13.1,0.0,AAA,23:00 11-Jun-2018 UTC
250,18,13.0,0.2,AAA,22:00 11-Jun-2018 UTC
230,22,12.5,1.2,AAA,21:00 11-Jun-2018 UTC
230,18,12.5,2.2,AAA,20:00 11-Jun-2018 UTC
220,19,12.8,3.4,AAA,19:00 11-Jun-2018 UTC
230,21,12.7,3.8,AAA,18:00 11-Jun-2018 UTC
220,20,12.5,3.8,AAA,17:00 11-Jun-2018 UTC
220,19,12.2,9.8,AAA,16:00 11-Jun-2018 UTC
210,21,12.0,2.2,AAA,15:00 11-Jun-2018 UTC
210,21,12.0,0.4,AAA,14:00 11-Jun-2018 UTC
210,22,12.2,0.0,AAA,13:00 11-Jun-2018 UTC
210,18,12.5,0.0,AAA,12:00 11-Jun-2018 UTC
220,17,12.2,0.2,AAA,11:00 11-Jun-2018 UTC
230,15,11.7,2.0,AAA,10:00 11-Jun-2018 UTC
200,10,11.0,5.2,AAA,09:00 11-Jun-2018 UTC
190,10,11.3,3.8,AAA,08:00 11-Jun-2018 UTC
200,09,11.3,2.4,AAA,07:00 11-Jun-2018 UTC
200,06,11.2,1.0,AAA,06:00 11-Jun-2018 UTC
150,08,10.9,0.8,AAA,05:00 11-Jun-2018 UTC
140,11,10.9,0.8,AAA,04:00 11-Jun-2018 UTC
150,10,11.4,0.0,AAA,03:00 11-Jun-2018 UTC
160,08,11.7,0.0,AAA,02:00 11-Jun-2018 UTC
160,09,11.2,0.0,AAA,01:00 11-Jun-2018 UTC
150,08,10.8,0.0,AAA,00:00 11-Jun-2018 UTC
140,09,10.5,0.0,AAA,23:00 10-Jun-2018 UTC
170,07,9.9,0.0,AAA,22:00 10-Jun-2018 UTC
180,08,9.5,0.0,AAA,21:00 10-Jun-2018 UTC
170,09,9.3,0.0,AAA,20:00 10-Jun-2018 UTC
160,07,9.5,0.0,AAA,19:00 10-Jun-2018 UTC
160,08,9.4,0.0,AAA,18:00 10-Jun-2018 UTC
160,09,9.3,0.0,AAA,17:00 10-Jun-2018 UTC
170,07,9.4,0.0,AAA,16:00 10-Jun-2018 UTC
160,07,9.6,0.0,AAA,15:00 10-Jun-2018 UTC
160,07,9.7,0.0,AAA,14:00 10-Jun-2018 UTC
160,06,10.1,0.0,AAA,13:00 10-Jun-2018 UTC
150,03,10.1,0.0,AAA,12:00 10-Jun-2018 UTC
150,03,10.2,0.0,AAA,11:00 10-Jun-2018 UTC
110,04,10.6,0.0,AAA,10:00 10-Jun-2018 UTC
110,03,10.9,0.0,AAA,09:00 10-Jun-2018 UTC
120,04,11.1,0.0,AAA,08:00 10-Jun-2018 UTC
090,02,11.6,0.0,AAA,07:00 10-Jun-2018 UTC
130,04,12.0,0.0,AAA,06:00 10-Jun-2018 UTC
120,03,12.9,0.0,AAA,05:00 10-Jun-2018 UTC
110,04,13.6,0.0,AAA,04:00 10-Jun-2018 UTC
100,06,14.5,0.0,AAA,03:00 10-Jun-2018 UTC
090,04,14.8,0.0,AAA,02:00 10-Jun-2018 UTC
100,05,14.3,0.0,AAA,01:00 10-Jun-2018 UTC
120,01,12.2,0.0,AAA,00:00 10-Jun-2018 UTC
150,04,10.6,0.0,AAA,23:00 09-Jun-2018 UTC
180,03,10.0,0.0,AAA,22:00 09-Jun-2018 UTC
160,03,9.1,0.0,AAA,21:00 09-Jun-2018 UTC
170,03,8.4,0.0,AAA,20:00 09-Jun-2018 UTC
160,04,8.1,0.0,AAA,19:00 09-Jun-2018 UTC
140,02,7.7,0.0,AAA,18:00 09-Jun-2018 UTC
140,02,7.6,0.0,AAA,17:00 09-Jun-2018 UTC
000,00,6.3,0.0,AAA,16:00 09-Jun-2018 UTC
020,02,5.9,0.0,AAA,15:00 09-Jun-2018 UTC
100,02,6.9,0.0,AAA,14:00 09-Jun-2018 UTC
140,02,8.3,0.0,AAA,13:00 09-Jun-2018 UTC
150,03,8.7,0.0,AAA,12:00 09-Jun-2018 UTC
200,03,8.8,0.0,AAA,11:00 09-Jun-2018 UTC
120,02,9.4,0.0,AAA,10:00 09-Jun-2018 UTC
080,02,8.5,0.0,AAA,09:00 09-Jun-2018 UTC
020,03,9.2,0.0,AAA,08:00 09-Jun-2018 UTC
070,02,10.2,0.0,AAA,07:00 09-Jun-2018 UTC
020,03,11.9,0.0,AAA,06:00 09-Jun-2018 UTC
020,04,13.3,0.0,AAA,05:00 09-Jun-2018 UTC
040,06,15.0,0.0,AAA,04:00 09-Jun-2018 UTC
060,03,15.8,0.0,AAA,03:00 09-Jun-2018 UTC
210,02,14.3,0.0,AAA,02:00 09-Jun-2018 UTC
190,03,13.3,0.0,AAA,01:00 09-Jun-2018 UTC
180,02,12.3,0.0,AAA,00:00 09-Jun-2018 UTC
160,03,10.3,0.2,AAA,23:00 08-Jun-2018 UTC
160,02,9.3,0.0,AAA,22:00 08-Jun-2018 UTC
070,04,7.5,0.0,AAA,21:00 08-Jun-2018 UTC
060,03,4.7,0.0,AAA,20:00 08-Jun-2018 UTC
050,01,4.6,0.0,AAA,19:00 08-Jun-2018 UTC
140,01,6.1,0.0,AAA,18:00 08-Jun-2018 UTC
140,04,6.2,0.0,AAA,17:00 08-Jun-2018 UTC
140,04,6.1,0.0,AAA,16:00 08-Jun-2018 UTC
120,02,4.9,0.0,AAA,15:00 08-Jun-2018 UTC
030,03,5.6,0.0,AAA,14:00 08-Jun-2018 UTC
120,02,6.6,0.0,AAA,13:00 08-Jun-2018 UTC
240,01,7.2,0.0,AAA,12:00 08-Jun-2018 UTC
030,02,6.6,0.0,AAA,11:00 08-Jun-2018 UTC
130,01,8.8,0.0,AAA,10:00 08-Jun-2018 UTC
280,01,10.6,0.0,AAA,09:00 08-Jun-2018 UTC
240,04,10.5,0.0,AAA,08:00 08-Jun-2018 UTC
180,01,11.1,0.0,AAA,07:00 08-Jun-2018 UTC
130,04,11.2,0.0,AAA,06:00 08-Jun-2018 UTC
150,05,12.7,0.0,AAA,05:00 08-Jun-2018 UTC
140,06,14.5,0.0,AAA,04:00 08-Jun-2018 UTC
150,06,15.1,0.0,AAA,03:00 08-Jun-2018 UTC
160,06,15.0,0.0,AAA,02:00 08-Jun-2018 UTC
180,05,14.3,0.0,AAA,01:00 08-Jun-2018 UTC
210,03,13.2,0.0,AAA,00:00 08-Jun-2018 UTC
190,03,12.3,0.0,AAA,23:00 07-Jun-2018 UTC
210,04,11.6,0.0,AAA,22:00 07-Jun-2018 UTC
170,02,10.5,0.0,AAA,21:00 07-Jun-2018 UTC
150,02,7.8,0.0,AAA,20:00 07-Jun-2018 UTC
170,01,8.2,0.0,AAA,19:00 07-Jun-2018 UTC
190,13,10.5,0.0,AAA,18:00 07-Jun-2018 UTC
210,07,9.6,0.0,AAA,17:00 07-Jun-2018 UTC
180,08,10.2,0.0,AAA,16:00 07-Jun-2018 UTC
190,10,10.9,0.0,AAA,15:00 07-Jun-2018 UTC
190,11,10.9,0.0,AAA,14:00 07-Jun-2018 UTC
190,08,10.6,0.0,AAA,13:00 07-Jun-2018 UTC
160,04,10.6,0.0,AAA,12:00 07-Jun-2018 UTC
180,04,11.0,0.0,AAA,11:00 07-Jun-2018 UTC
120,01,10.4,0.0,AAA,10:00 07-Jun-2018 UTC
170,06,10.6,0.0,AAA,09:00 07-Jun-2018 UTC
190,11,11.9,0.0,AAA,08:00 07-Jun-2018 UTC
200,14,12.0,0.0,AAA,07:00 07-Jun-2018 UTC
200,17,11.8,0.0,AAA,06:00 07-Jun-2018 UTC
200,15,11.6,0.0,AAA,05:00 07-Jun-2018 UTC
190,17,11.2,0.0,AAA,04:00 07-Jun-2018 UTC
190,19,11.1,0.0,AAA,03:00 07-Jun-2018 UTC
180,16,11.7,0.0,AAA,02:00 07-Jun-2018 UTC
190,19,10.8,0.0,AAA,01:00 07-Jun-2018 UTC
190,18,11.3,0.0,AAA,00:00 07-Jun-2018 UTC
160,10,9.9,0.0,AAA,23:00 06-Jun-2018 UTC
170,10,8.8,0.0,AAA,22:00 06-Jun-2018 UTC
160,12,8.0,0.0,AAA,21:00 06-Jun-2018 UTC
170,11,7.1,0.0,AAA,20:00 06-Jun-2018 UTC
190,12,7.5,0.0,AAA,19:00 06-Jun-2018 UTC
180,07,7.3,0.0,AAA,18:00 06-Jun-2018 UTC
190,09,7.6,0.0,AAA,17:00 06-Jun-2018 UTC
160,06,6.9,0.0,AAA,16:00 06-Jun-2018 UTC
180,10,7.2,0.0,AAA,15:00 06-Jun-2018 UTC
170,12,7.0,0.0,AAA,14:00 06-Jun-2018 UTC
140,17,7.1,0.2,AAA,13:00 06-Jun-2018 UTC
140,15,7.6,0.0,AAA,12:00 06-Jun-2018 UTC
130,02,8.6,0.0,AAA,11:00 06-Jun-2018 UTC
200,01,8.2,0.0,AAA,10:00 06-Jun-2018 UTC
170,02,9.1,0.2,AAA,09:00 06-Jun-2018 UTC
250,01,8.7,0.4,AAA,08:00 06-Jun-2018 UTC
290,07,9.4,0.4,AAA,07:00 06-Jun-2018 UTC
250,06,8.6,0.0,AAA,06:00 06-Jun-2018 UTC
230,14,9.9,0.0,AAA,05:00 06-Jun-2018 UTC
270,05,11.5,0.0,AAA,04:00 06-Jun-2018 UTC
300,05,11.2,0.2,AAA,03:00 06-Jun-2018 UTC
280,08,9.9,1.0,AAA,02:00 06-Jun-2018 UTC
240,02,10.3,2.4,AAA,01:00 06-Jun-2018 UTC
250,09,12.2,0.0,AAA,00:00 06-Jun-2018 UTC
250,09,12.8,0.0,AAA,23:00 05-Jun-2018 UTC
300,06,12.8,0.0,AAA,22:00 05-Jun-2018 UTC
260,04,12.2,0.0,AAA,21:00 05-Jun-2018 UTC
230,10,12.0,0.0,AAA,20:00 05-Jun-2018 UTC
260,12,12.2,0.0,AAA,19:00 05-Jun-2018 UTC
240,09,12.2,0.0,AAA,18:00 05-Jun-2018 UTC
230,12,13.1,0.0,AAA,17:00 05-Jun-2018 UTC
230,14,13.6,0.0,AAA,16:00 05-Jun-2018 UTC
230,17,13.8,0.0,AAA,15:00 05-Jun-2018 UTC
230,18,13.9,0.0,AAA,14:00 05-Jun-2018 UTC
230,18,14.0,0.0,AAA,13:00 05-Jun-2018 UTC
230,20,14.1,0.0,AAA,12:00 05-Jun-2018 UTC
230,18,14.0,0.0,AAA,11:00 05-Jun-2018 UTC
230,16,14.0,0.0,AAA,10:00 05-Jun-2018 UTC
230,14,13.7,0.2,AAA,09:00 05-Jun-2018 UTC
230,17,13.7,0.2,AAA,08:00 05-Jun-2018 UTC
230,19,14.6,0.0,AAA,07:00 05-Jun-2018 UTC
220,10,14.0,0.0,AAA,06:00 05-Jun-2018 UTC
220,17,13.7,0.2,AAA,05:00 05-Jun-2018 UTC
230,17,14.5,0.0,AAA,04:00 05-Jun-2018 UTC
220,21,15.4,0.0,AAA,03:00 05-Jun-2018 UTC
220,21,15.8,0.0,AAA,02:00 05-Jun-2018 UTC
220,22,15.7,0.0,AAA,01:00 05-Jun-2018 UTC
210,20,15.3,0.0,AAA,00:00 05-Jun-2018 UTC
210,17,15.8,0.0,AAA,23:00 04-Jun-2018 UTC
220,16,15.4,0.0,AAA,22:00 04-Jun-2018 UTC
220,11,14.6,0.0,AAA,21:00 04-Jun-2018 UTC
220,11,14.0,0.0,AAA,20:00 04-Jun-2018 UTC
210,10,13.8,0.2,AAA,19:00 04-Jun-2018 UTC
210,07,13.9,0.8,AAA,18:00 04-Jun-2018 UTC
170,05,13.9,0.2,AAA,17:00 04-Jun-2018 UTC
150,06,13.9,0.0,AAA,16:00 04-Jun-2018 UTC
140,06,14.0,0.0,AAA,15:00 04-Jun-2018 UTC
110,04,14.0,0.0,AAA,14:00 04-Jun-2018 UTC
110,03,14.0,0.8,AAA,13:00 04-Jun-2018 UTC
130,10,13.9,2.4,AAA,12:00 04-Jun-2018 UTC
130,09,13.8,1.6,AAA,11:00 04-Jun-2018 UTC
100,09,14.5,0.8,AAA,10:00 04-Jun-2018 UTC
100,11,14.4,5.4,AAA,09:00 04-Jun-2018 UTC
120,07,13.7,0.0,AAA,08:00 04-Jun-2018 UTC
120,07,13.9,0.0,AAA,07:00 04-Jun-2018 UTC
090,08,14.4,4.4,AAA,06:00 04-Jun-2018 UTC
020,10,14.7,3.0,AAA,05:00 04-Jun-2018 UTC
090,07,15.0,0.2,AAA,04:00 04-Jun-2018 UTC
090,10,14.5,0.6,AAA,03:00 04-Jun-2018 UTC
090,14,14.7,0.6,AAA,02:00 04-Jun-2018 UTC
080,11,15.6,2.2,AAA,01:00 04-Jun-2018 UTC
080,10,16.0,1.0,AAA,00:00 04-Jun-2018 UTC
090,12,16.8,0.0,AAA,23:00 03-Jun-2018 UTC
080,15,17.3,0.0,AAA,22:00 03-Jun-2018 UTC
080,11,15.7,0.0,AAA,21:00 03-Jun-2018 UTC
090,09,15.4,0.0,AAA,20:00 03-Jun-2018 UTC
090,09,15.1,0.0,AAA,19:00 03-Jun-2018 UTC
080,08,14.7,0.0,AAA,18:00 03-Jun-2018 UTC
120,05,12.7,0.0,AAA,17:00 03-Jun-2018 UTC
120,06,12.6,0.0,AAA,16:00 03-Jun-2018 UTC
100,08,12.7,0.0,AAA,15:00 03-Jun-2018 UTC
100,07,13.0,0.0,AAA,14:00 03-Jun-2018 UTC
100,04,12.1,0.0,AAA,13:00 03-Jun-2018 UTC
110,02,11.5,0.0,AAA,12:00 03-Jun-2018 UTC
120,05,11.9,0.0,AAA,11:00 03-Jun-2018 UTC
120,04,11.3,0.0,AAA,10:00 03-Jun-2018 UTC
120,03,12.1,0.0,AAA,09:00 03-Jun-2018 UTC
000,00,12.5,0.0,AAA,08:00 03-Jun-2018 UTC
120,03,13.0,0.0,AAA,07:00 03-Jun-2018 UTC
100,04,14.0,0.0,AAA,06:00 03-Jun-2018 UTC
060,06,15.1,0.0,AAA,05:00 03-Jun-2018 UTC
060,08,15.7,0.0,AAA,04:00 03-Jun-2018 UTC
090,05,15.2,0.0,AAA,03:00 03-Jun-2018 UTC
120,10,13.8,0.2,AAA,02:00 03-Jun-2018 UTC
130,24,13.1,8.4,AAA,01:00 03-Jun-2018 UTC
140,08,12.9,6.0,AAA,00:00 03-Jun-2018 UTC
140,03,12.8,7.2,AAA,23:00 02-Jun-2018 UTC
140,06,12.7,6.8,AAA,22:00 02-Jun-2018 UTC
090,08,13.4,2.2,AAA,21:00 02-Jun-2018 UTC
080,14,13.5,0.4,AAA,20:00 02-Jun-2018 UTC
070,12,13.4,0.6,AAA,19:00 02-Jun-2018 UTC
060,15,14.2,0.2,AAA,18:00 02-Jun-2018 UTC
070,12,15.3,0.0,AAA,17:00 02-Jun-2018 UTC
070,12,15.2,0.0,AAA,16:00 02-Jun-2018 UTC
060,13,14.9,0.0,AAA,15:00 02-Jun-2018 UTC
060,11,14.8,0.0,AAA,14:00 02-Jun-2018 UTC
